LANStream starting on http://0.0.0.0:8090  (local: http://localhost:8090)
INFO:     127.0.0.1:59759 - "GET /api/episodes/3 HTTP/1.1" 200 OK
INFO:     127.0.0.1:59763 - "GET /api/movies HTTP/1.1" 200 OK
INFO:     127.0.0.1:59762 - "GET /api/episodes/3 HTTP/1.1" 200 OK
INFO:     127.0.0.1:59761 - "GET /api/shows HTTP/1.1" 200 OK
INFO:     127.0.0.1:59764 - "GET /api/shows HTTP/1.1" 200 OK
INFO:     127.0.0.1:59768 - "GET /api/episodes/3 HTTP/1.1" 200 OK
INFO:     127.0.0.1:59770 - "GET /api/episodes/3 HTTP/1.1" 200 OK
INFO:     127.0.0.1:59772 - "GET /api/stream/episodes/3 HTTP/1.1" 206 Partial Content
INFO:     127.0.0.1:59774 - "GET /api/stream/episodes/3 HTTP/1.1" 206 Partial Content
INFO:     127.0.0.1:59776 - "GET /api/stream/episodes/3 HTTP/1.1" 206 Partial Content
INFO:     127.0.0.1:59778 - "GET /api/stream/episodes/3 HTTP/1.1" 206 Partial Content
INFO:     127.0.0.1:59780 - "GET /api/stream/episodes/3 HTTP/1.1" 200 OK
INFO:     127.0.0.1:59782 - "GET /api/stream/episodes/3 HTTP/1.1" 206 Partial Content
INFO:     127.0.0.1:59784 - "GET /api/stream/episodes/3 HTTP/1.1" 200 OK
INFO:     127.0.0.1:59789 - "GET /api/episodes/3 HTTP/1.1" 200 OK
INFO:     127.0.0.1:59793 - "GET /api/movies HTTP/1.1" 200 OK
INFO:     127.0.0.1:59794 - "GET /api/episodes/3 HTTP/1.1" 200 OK
INFO:     127.0.0.1:59798 - "GET /api/movies HTTP/1.1" 200 OK
INFO:     127.0.0.1:59792 - "GET /api/shows HTTP/1.1" 200 OK
INFO:     127.0.0.1:59797 - "GET /api/shows HTTP/1.1" 200 OK
INFO:     127.0.0.1:59802 - "GET /api/episodes/3 HTTP/1.1" 200 OK
INFO:     127.0.0.1:59804 - "GET /api/stream/episodes/3 HTTP/1.1" 206 Partial Content
INFO:     127.0.0.1:59806 - "GET /api/episodes/3 HTTP/1.1" 200 OK
INFO:     127.0.0.1:59808 - "GET /api/stream/episodes/3 HTTP/1.1" 206 Partial Content
INFO:     127.0.0.1:59810 - "GET /api/stream/episodes/3 HTTP/1.1" 206 Partial Content
INFO:     127.0.0.1:59812 - "GET /api/stream/episodes/3 HTTP/1.1" 206 Partial Content
INFO:     127.0.0.1:59814 - "GET /api/stream/episodes/3 HTTP/1.1" 206 Partial Content
INFO:     127.0.0.1:59818 - "GET /api/stream/episodes/3 HTTP/1.1" 200 OK
INFO:     127.0.0.1:59817 - "GET /api/stream/episodes/3 HTTP/1.1" 206 Partial Content
INFO:     127.0.0.1:50356 - "GET /api/stream/episodes/3 HTTP/1.1" 206 Partial Content
INFO:     127.0.0.1:50358 - "GET /api/stream/episodes/3 HTTP/1.1" 206 Partial Content
INFO:     127.0.0.1:50360 - "GET /api/stream/episodes/3 HTTP/1.1" 200 OK
INFO:     127.0.0.1:50362 - "GET /api/stream/episodes/3 HTTP/1.1" 200 OK
INFO:     127.0.0.1:55570 - "GET /api/shows/2 HTTP/1.1" 200 OK
INFO:     127.0.0.1:55572 - "GET /api/shows/2 HTTP/1.1" 200 OK
INFO:     127.0.0.1:62404 - "GET /api/media/TV%20Shows/Counterpart/Season%2001/E01-thumb.jpg HTTP/1.1" 200 OK
INFO:     127.0.0.1:55622 - "GET /api/media/TV%20Shows/Counterpart/poster.jpg HTTP/1.1" 200 OK
INFO:     127.0.0.1:55627 - "GET /api/episodes/3 HTTP/1.1" 200 OK
INFO:     127.0.0.1:55629 - "GET /api/stream/episodes/3 HTTP/1.1" 206 Partial Content
INFO:     127.0.0.1:55631 - "GET /api/stream/episodes/3 HTTP/1.1" 206 Partial Content
INFO:     127.0.0.1:55633 - "GET /api/episodes/3 HTTP/1.1" 200 OK
INFO:     127.0.0.1:55635 - "GET /api/stream/episodes/3 HTTP/1.1" 200 OK
INFO:     127.0.0.1:55637 - "GET /api/shows/2 HTTP/1.1" 200 OK
INFO:     127.0.0.1:65027 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:65029 - "GET /api/shows/2 HTTP/1.1" 200 OK
INFO:     127.0.0.1:65031 - "GET /api/episodes/3 HTTP/1.1" 200 OK
INFO:     127.0.0.1:65035 - "GET /api/stream/episodes/3 HTTP/1.1" 206 Partial Content
INFO:     127.0.0.1:65037 - "GET /api/stream/episodes/3 HTTP/1.1" 206 Partial Content
INFO:     127.0.0.1:65039 - "GET /api/episodes/3 HTTP/1.1" 200 OK
INFO:     127.0.0.1:65045 - "GET /api/stream/episodes/3 HTTP/1.1" 200 OK
INFO:     127.0.0.1:65047 - "GET /api/shows/2 HTTP/1.1" 200 OK
INFO:     127.0.0.1:65049 - "GET /api/shows/2 HTTP/1.1" 200 OK
INFO:     127.0.0.1:65053 - "GET /api/media/TV%20Shows/From/poster.jpg HTTP/1.1" 200 OK
INFO:     127.0.0.1:65059 - "GET /api/shows/1 HTTP/1.1" 200 OK
INFO:     127.0.0.1:65063 - "GET /api/shows/1 HTTP/1.1" 200 OK
INFO:     127.0.0.1:65065 - "GET /api/media/TV%20Shows/From/poster.jpg HTTP/1.1" 200 OK
INFO:     127.0.0.1:65068 - "GET /api/progress/continue-watching HTTP/1.1" 200 OK
INFO:     127.0.0.1:57546 - "GET /api/progress/continue-watching HTTP/1.1" 200 OK
INFO:     127.0.0.1:57548 - "GET /api/stream/movies/4 HTTP/1.1" 206 Partial Content
INFO:     127.0.0.1:57550 - "GET /api/media/TV%20Shows/From/poster.jpg HTTP/1.1" 200 OK
INFO:     127.0.0.1:62966 - "GET /api/stream/movies/4 HTTP/1.1" 206 Partial Content
INFO:     127.0.0.1:52554 - "GET /api/progress/movies/4 HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:52556 - "GET /api/stream/movies/4 HTTP/1.1" 206 Partial Content
INFO:     127.0.0.1:52562 - "GET /api/progress/continue-watching HTTP/1.1" 200 OK
INFO:     127.0.0.1:52564 - "GET /api/progress/continue-watching HTTP/1.1" 200 OK
INFO:     127.0.0.1:52563 - "GET /api/movies HTTP/1.1" 200 OK
INFO:     127.0.0.1:52568 - "GET /api/shows HTTP/1.1" 200 OK
INFO:     127.0.0.1:52567 - "GET /api/movies HTTP/1.1" 200 OK
INFO:     127.0.0.1:52566 - "GET /api/shows HTTP/1.1" 200 OK
INFO:     127.0.0.1:60879 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:60887 - "PUT /api/progress/movies/4 HTTP/1.1" 204 No Content
INFO:     127.0.0.1:61892 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:61894 - "GET /api/movies HTTP/1.1" 200 OK
INFO:     127.0.0.1:61897 - "GET /api/shows HTTP/1.1" 200 OK
INFO:     127.0.0.1:61474 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:50454 - "GET /api/movies HTTP/1.1" 200 OK
INFO:     127.0.0.1:50456 - "GET /api/shows HTTP/1.1" 200 OK
INFO:     127.0.0.1:50462 - "GET /api/progress/continue-watching HTTP/1.1" 200 OK
INFO:     127.0.0.1:50464 - "GET /api/progress/continue-watching HTTP/1.1" 200 OK
INFO:     127.0.0.1:50467 - "GET /api/shows/1 HTTP/1.1" 200 OK
INFO:     127.0.0.1:50469 - "GET /api/shows/1 HTTP/1.1" 200 OK
INFO:     127.0.0.1:50471 - "GET /api/media/TV%20Shows/From/Season%2001/E01-thumb.jpg HTTP/1.1" 200 OK
INFO:     127.0.0.1:64106 - "GET /api/episodes/1 HTTP/1.1" 200 OK
INFO:     127.0.0.1:64108 - "GET /api/episodes/1 HTTP/1.1" 200 OK
INFO:     127.0.0.1:64110 - "GET /api/stream/episodes/1 HTTP/1.1" 206 Partial Content
INFO:     127.0.0.1:64112 - "GET /api/progress/episodes/1 HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:64118 - "GET /api/shows/1 HTTP/1.1" 200 OK
INFO:     127.0.0.1:64120 - "GET /api/shows/1 HTTP/1.1" 200 OK
INFO:     127.0.0.1:64124 - "GET /api/progress/continue-watching HTTP/1.1" 200 OK
INFO:     127.0.0.1:64126 - "GET /api/progress/continue-watching HTTP/1.1" 200 OK
INFO:     127.0.0.1:64128 - "GET /api/shows/2 HTTP/1.1" 200 OK
INFO:     127.0.0.1:64130 - "GET /api/shows/2 HTTP/1.1" 200 OK
INFO:     127.0.0.1:64132 - "GET /api/media/TV%20Shows/Counterpart/Season%2001/E01-thumb.jpg HTTP/1.1" 200 OK
INFO:     127.0.0.1:64134 - "GET /api/episodes/3 HTTP/1.1" 200 OK
INFO:     127.0.0.1:64136 - "GET /api/episodes/3 HTTP/1.1" 200 OK
INFO:     127.0.0.1:64138 - "GET /api/stream/episodes/3 HTTP/1.1" 206 Partial Content
INFO:     127.0.0.1:64140 - "GET /api/stream/episodes/3 HTTP/1.1" 206 Partial Content
INFO:     127.0.0.1:64144 - "GET /api/stream/episodes/3 HTTP/1.1" 206 Partial Content
INFO:     127.0.0.1:64146 - "GET /api/progress/episodes/3 HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:51632 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:51633 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:51653 - "PUT /api/progress/episodes/3 HTTP/1.1" 204 No Content
INFO:     127.0.0.1:58780 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:58787 - "GET /api/shows/2 HTTP/1.1" 200 OK
INFO:     127.0.0.1:58789 - "GET /api/shows/2 HTTP/1.1" 200 OK
INFO:     127.0.0.1:58793 - "GET /api/progress/continue-watching HTTP/1.1" 200 OK
INFO:     127.0.0.1:58795 - "GET /api/progress/continue-watching HTTP/1.1" 200 OK
INFO:     127.0.0.1:62771 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:62789 - "GET /api/progress/continue-watching HTTP/1.1" 200 OK
INFO:     127.0.0.1:53232 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:56364 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:56362 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:55366 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:58503 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:50132 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:50130 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:50141 - "GET /api/progress/continue-watching HTTP/1.1" 200 OK
INFO:     127.0.0.1:50143 - "GET /api/movies HTTP/1.1" 200 OK
INFO:     127.0.0.1:50148 - "GET /api/progress/continue-watching HTTP/1.1" 200 OK
INFO:     127.0.0.1:50149 - "GET /api/movies HTTP/1.1" 200 OK
INFO:     127.0.0.1:50151 - "GET /api/shows HTTP/1.1" 200 OK
INFO:     127.0.0.1:50145 - "GET /api/shows HTTP/1.1" 200 OK
INFO:     127.0.0.1:50153 - "GET /api/media/TV%20Shows/Counterpart/poster.jpg HTTP/1.1" 200 OK
INFO:     127.0.0.1:62581 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:62580 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:59406 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:59404 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:60420 - "GET /api/media/TV%20Shows/From/poster.jpg HTTP/1.1" 200 OK
INFO:     127.0.0.1:60422 - "GET /api/progress/continue-watching HTTP/1.1" 200 OK
INFO:     127.0.0.1:60424 - "GET /api/progress/continue-watching HTTP/1.1" 200 OK
INFO:     127.0.0.1:58569 - "GET /api/shows/1 HTTP/1.1" 200 OK
INFO:     127.0.0.1:58571 - "GET /api/shows/1 HTTP/1.1" 200 OK
INFO:     127.0.0.1:58573 - "GET /api/media/TV%20Shows/From/Season%2001/E01-thumb.jpg HTTP/1.1" 200 OK
INFO:     127.0.0.1:58575 - "GET /api/episodes/1 HTTP/1.1" 200 OK
INFO:     127.0.0.1:58577 - "GET /api/episodes/1 HTTP/1.1" 200 OK
INFO:     127.0.0.1:58579 - "GET /api/stream/episodes/1 HTTP/1.1" 206 Partial Content
INFO:     127.0.0.1:58581 - "GET /api/progress/episodes/1 HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:58587 - "GET /api/shows/1 HTTP/1.1" 200 OK
INFO:     127.0.0.1:58585 - "GET /api/shows/1 HTTP/1.1" 200 OK
INFO:     127.0.0.1:58591 - "GET /api/progress/continue-watching HTTP/1.1" 200 OK
INFO:     127.0.0.1:58593 - "GET /api/progress/continue-watching HTTP/1.1" 200 OK
INFO:     127.0.0.1:58595 - "GET /api/shows/2 HTTP/1.1" 200 OK
INFO:     127.0.0.1:58597 - "GET /api/shows/2 HTTP/1.1" 200 OK
INFO:     127.0.0.1:58599 - "GET /api/media/TV%20Shows/Counterpart/Season%2001/E01-thumb.jpg HTTP/1.1" 200 OK
INFO:     127.0.0.1:58601 - "GET /api/episodes/3 HTTP/1.1" 200 OK
INFO:     127.0.0.1:58603 - "GET /api/episodes/3 HTTP/1.1" 200 OK
INFO:     127.0.0.1:58605 - "GET /api/stream/episodes/3 HTTP/1.1" 206 Partial Content
INFO:     127.0.0.1:58607 - "GET /api/stream/episodes/3 HTTP/1.1" 206 Partial Content
INFO:     127.0.0.1:58609 - "GET /api/stream/episodes/3 HTTP/1.1" 200 OK
INFO:     127.0.0.1:52581 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:52582 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:52584 - "GET /api/stream/episodes/3/hls/playlist.m3u8 HTTP/1.1" 200 OK
INFO:     127.0.0.1:52586 - "GET /api/stream/episodes/3/hls/playlist0.ts HTTP/1.1" 200 OK
INFO:     127.0.0.1:52588 - "GET /api/progress/episodes/3 HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:52590 - "GET /api/stream/episodes/3/hls/playlist1.ts HTTP/1.1" 200 OK
INFO:     127.0.0.1:52592 - "GET /api/stream/episodes/3/hls/playlist2.ts HTTP/1.1" 200 OK
INFO:     127.0.0.1:52594 - "GET /api/stream/episodes/3/hls/playlist3.ts HTTP/1.1" 200 OK
INFO:     127.0.0.1:52596 - "GET /api/stream/episodes/3/hls/playlist4.ts HTTP/1.1" 200 OK
INFO:     127.0.0.1:52601 - "GET /api/stream/episodes/3/hls/playlist5.ts HTTP/1.1" 200 OK
INFO:     127.0.0.1:52605 - "PUT /api/progress/episodes/3 HTTP/1.1" 204 No Content
INFO:     127.0.0.1:52607 - "GET /api/stream/episodes/3/hls/playlist6.ts HTTP/1.1" 200 OK
INFO:     127.0.0.1:52609 - "PUT /api/progress/episodes/3 HTTP/1.1" 204 No Content
INFO:     127.0.0.1:55775 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:55773 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:49782 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:49784 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:49907 - "GET /api/progress/continue-watching HTTP/1.1" 200 OK
INFO:     127.0.0.1:49909 - "GET /api/movies HTTP/1.1" 200 OK
INFO:     127.0.0.1:49911 - "GET /api/shows HTTP/1.1" 200 OK
INFO:     127.0.0.1:49914 - "GET /api/progress/continue-watching HTTP/1.1" 200 OK
INFO:     127.0.0.1:49917 - "GET /api/shows HTTP/1.1" 200 OK
INFO:     127.0.0.1:49915 - "GET /api/movies HTTP/1.1" 200 OK
INFO:     127.0.0.1:49919 - "GET /api/media/TV%20Shows/From/poster.jpg HTTP/1.1" 200 OK
INFO:     127.0.0.1:49921 - "GET /api/media/TV%20Shows/Counterpart/poster.jpg HTTP/1.1" 200 OK
INFO:     127.0.0.1:49931 - "GET /api/progress/continue-watching HTTP/1.1" 200 OK
INFO:     127.0.0.1:49935 - "GET /api/shows HTTP/1.1" 200 OK
INFO:     127.0.0.1:49934 - "GET /api/movies HTTP/1.1" 200 OK
INFO:     127.0.0.1:49939 - "GET /api/progress/continue-watching HTTP/1.1" 200 OK
INFO:     127.0.0.1:49938 - "GET /api/shows HTTP/1.1" 200 OK
INFO:     127.0.0.1:49941 - "GET /api/movies HTTP/1.1" 200 OK
INFO:     127.0.0.1:63283 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:63285 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:50202 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:50204 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:63235 - "GET /api/progress/continue-watching HTTP/1.1" 200 OK
INFO:     127.0.0.1:63238 - "GET /api/movies HTTP/1.1" 200 OK
INFO:     127.0.0.1:63239 - "GET /api/shows HTTP/1.1" 200 OK
INFO:     127.0.0.1:63241 - "GET /api/progress/continue-watching HTTP/1.1" 200 OK
INFO:     127.0.0.1:63243 - "GET /api/movies HTTP/1.1" 200 OK
INFO:     127.0.0.1:63245 - "GET /api/shows HTTP/1.1" 200 OK
INFO:     127.0.0.1:63351 - "GET /api/shows/1 HTTP/1.1" 200 OK
INFO:     127.0.0.1:63353 - "GET /api/shows/1 HTTP/1.1" 200 OK
INFO:     127.0.0.1:63356 - "GET /api/media/TV%20Shows/From/Season%2001/E01-thumb.jpg HTTP/1.1" 200 OK
INFO:     127.0.0.1:63358 - "GET /api/progress/continue-watching HTTP/1.1" 200 OK
INFO:     127.0.0.1:63360 - "GET /api/progress/continue-watching HTTP/1.1" 200 OK
INFO:     127.0.0.1:63887 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:63889 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:64422 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:61435 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:50311 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:50312 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:50319 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:62445 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:51084 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:51082 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:49733 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:51848 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:55719 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:62981 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:55744 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:63258 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:59838 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:62546 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:59749 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:59751 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:55796 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:55798 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:56058 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:56056 - "GET /api/shows/2 HTTP/1.1" 200 OK
INFO:     127.0.0.1:56060 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:56062 - "GET /api/shows/2 HTTP/1.1" 200 OK
INFO:     127.0.0.1:56064 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:56066 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:50606 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:50608 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:57031 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:53155 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:49318 - "GET /api/shows/2 HTTP/1.1" 200 OK
INFO:     127.0.0.1:49320 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:49323 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:49326 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:49324 - "GET /api/shows/2 HTTP/1.1" 200 OK
INFO:     127.0.0.1:50063 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:53788 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:49710 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:51023 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:51025 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:53006 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:53302 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:60504 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:60502 - "GET /api/shows/2 HTTP/1.1" 200 OK
INFO:     127.0.0.1:60507 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:60508 - "GET /api/shows/2 HTTP/1.1" 200 OK
