LANStream starting on http://0.0.0.0:8090  (local: http://localhost:8090)
INFO:     127.0.0.1:54636 - "GET /api/media/TV%20Shows/From/Season%2002/E01-thumb.jpg HTTP/1.1" 200 OK
INFO:     127.0.0.1:64821 - "GET /api/media/TV%20Shows/From/Season%2002/E01-thumb.jpg HTTP/1.1" 200 OK
INFO:     127.0.0.1:59759 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:55550 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:65220 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:53826 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:59337 - "PUT /api/episodes/2 HTTP/1.1" 200 OK
INFO:     127.0.0.1:53276 - "GET /api/shows/1 HTTP/1.1" 200 OK
INFO:     127.0.0.1:61456 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:54557 - "PUT /api/movies/3 HTTP/1.1" 200 OK
INFO:     127.0.0.1:62961 - "GET /api/movies HTTP/1.1" 200 OK
INFO:     127.0.0.1:56534 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:49180 - "GET /api/media/TV%20Shows/From/poster.jpg HTTP/1.1" 200 OK
INFO:     127.0.0.1:65444 - "GET /api/shows/1 HTTP/1.1" 200 OK
INFO:     127.0.0.1:59349 - "GET /api/shows/1 HTTP/1.1" 200 OK
INFO:     127.0.0.1:50864 - "GET /api/media/TV%20Shows/From/Season%2001/E01-thumb.jpg HTTP/1.1" 200 OK
INFO:     127.0.0.1:52893 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:65502 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:57442 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:53623 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:57999 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:58013 - "GET /api/movies HTTP/1.1" 200 OK
INFO:     127.0.0.1:61657 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:58639 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:57278 - "GET /api/movies HTTP/1.1" 200 OK
INFO:     127.0.0.1:57722 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:64234 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:64438 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:55057 - "PUT /api/episodes/1 HTTP/1.1" 200 OK
INFO:     127.0.0.1:63858 - "POST /api/episodes/1/video HTTP/1.1" 200 OK
INFO:     127.0.0.1:61279 - "GET /api/shows/1 HTTP/1.1" 200 OK
INFO:     127.0.0.1:64284 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:64286 - "GET /api/shows/1 HTTP/1.1" 200 OK
INFO:     127.0.0.1:64288 - "GET /api/movies HTTP/1.1" 200 OK
INFO:     127.0.0.1:64290 - "GET /api/shows HTTP/1.1" 200 OK
INFO:     127.0.0.1:64292 - "GET /api/shows/1 HTTP/1.1" 200 OK
INFO:     127.0.0.1:64294 - "GET /api/media/TV%20Shows/From/poster.jpg HTTP/1.1" 200 OK
INFO:     127.0.0.1:64296 - "GET /api/movies HTTP/1.1" 200 OK
INFO:     127.0.0.1:64298 - "GET /api/shows HTTP/1.1" 200 OK
INFO:     127.0.0.1:64300 - "GET /api/media/TV%20Shows/From/Season%2001/E01-thumb.jpg HTTP/1.1" 200 OK
INFO:     127.0.0.1:64304 - "GET /api/episodes/1 HTTP/1.1" 200 OK
INFO:     127.0.0.1:64306 - "GET /api/episodes/1 HTTP/1.1" 200 OK
INFO:     127.0.0.1:64308 - "GET /api/stream/episodes/1 HTTP/1.1" 206 Partial Content
INFO:     127.0.0.1:59449 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:50806 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:50809 - "GET /api/movies HTTP/1.1" 200 OK
INFO:     127.0.0.1:50810 - "GET /api/episodes/1 HTTP/1.1" 200 OK
INFO:     127.0.0.1:50812 - "GET /api/shows HTTP/1.1" 200 OK
INFO:     127.0.0.1:50814 - "GET /api/movies HTTP/1.1" 200 OK
INFO:     127.0.0.1:50816 - "GET /api/episodes/1 HTTP/1.1" 200 OK
INFO:     127.0.0.1:50818 - "GET /api/shows HTTP/1.1" 200 OK
INFO:     127.0.0.1:50820 - "GET /api/stream/episodes/1 HTTP/1.1" 206 Partial Content
INFO:     127.0.0.1:50822 - "GET /api/episodes/1 HTTP/1.1" 200 OK
INFO:     127.0.0.1:50824 - "GET /api/stream/episodes/1 HTTP/1.1" 206 Partial Content
INFO:     127.0.0.1:50826 - "GET /api/episodes/1 HTTP/1.1" 200 OK
INFO:     127.0.0.1:50830 - "GET /api/shows/1 HTTP/1.1" 200 OK
INFO:     127.0.0.1:50832 - "GET /api/shows/1 HTTP/1.1" 200 OK
INFO:     127.0.0.1:50834 - "GET /api/media/TV%20Shows/From/Season%2001/E01-thumb.jpg HTTP/1.1" 200 OK
INFO:     127.0.0.1:54157 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:64821 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:50320 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:50324 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:50328 - "GET /api/shows HTTP/1.1" 200 OK
INFO:     127.0.0.1:50326 - "GET /api/movies HTTP/1.1" 200 OK
INFO:     127.0.0.1:50330 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:50332 - "GET /api/shows HTTP/1.1" 200 OK
INFO:     127.0.0.1:50334 - "GET /api/movies HTTP/1.1" 200 OK
INFO:     127.0.0.1:61332 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:61334 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:51790 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:51794 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:57901 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:61141 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:59527 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:51088 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:51092 - "GET /api/media/TV%20Shows/From/poster.jpg HTTP/1.1" 200 OK
INFO:     127.0.0.1:57728 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:57730 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:62716 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:62722 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:62726 - "POST /api/movies HTTP/1.1" 201 Created
INFO:     127.0.0.1:62728 - "POST /api/movies/8/poster HTTP/1.1" 200 OK
INFO:     127.0.0.1:62730 - "GET /api/movies HTTP/1.1" 200 OK
INFO:     127.0.0.1:62734 - "GET /api/media/Movies/Spyder/poster.jpg HTTP/1.1" 200 OK
INFO:     127.0.0.1:55547 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:55549 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:55553 - "PUT /api/movies/8 HTTP/1.1" 200 OK
INFO:     127.0.0.1:55555 - "POST /api/movies/8/video HTTP/1.1" 200 OK
INFO:     127.0.0.1:55557 - "GET /api/movies HTTP/1.1" 200 OK
INFO:     127.0.0.1:49819 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:49823 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:58187 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:58189 - "GET /api/movies HTTP/1.1" 200 OK
INFO:     127.0.0.1:58192 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:58190 - "GET /api/shows HTTP/1.1" 200 OK
INFO:     127.0.0.1:58194 - "GET /api/movies HTTP/1.1" 200 OK
INFO:     127.0.0.1:58196 - "GET /api/shows HTTP/1.1" 200 OK
